id,name,raceName,superRaceName,levelMin,levelMax,isBoss,isMiniBoss,correspondingMiniBossId,isQuestMonster,canTackle,aggressiveZoneSize,speedAdjust
6269,Bambouto nitruant,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6270,Bambouto rentiel,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6271,Chasseuse iop,Monstres de quête,Créatures de quête,132,132,False,False,0,False,False,3,0
6272,Chasseur enutrof,Monstres de quête,Créatures de quête,129,129,False,False,0,False,False,3,0
6273,Chasseuse crâ,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6274,Kwatalo,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6275,Ravisseuse Kokom,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6276,Ravisseur Betto,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6277,Ravisseur Akakwa,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6278,Kwapa malveillant,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6279,Kwapa haineux,Monstres de quête,Créatures de quête,122,130,False,False,0,False,False,3,0
6280,Kwapa carnassier,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6281,Assassin Pandikaze,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6282,Ikunochi,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6283,Maître Pandore,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6284,Pandikaze en alerte,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6285,Pandulkaze aux aguets,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6286,Disciple du Feu,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6287,Disciple de l'Eau,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6288,Disciple de la Roche,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6289,Disciple du Vent,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6290,Disciple du Bois,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6291,Nasumara,Monstres de quête,Créatures de quête,120,120,False,False,0,False,False,3,0
6292,Apprenti Pandawushuka,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6293,Feu follet espiègle,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6294,Feu follet joueur,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6295,Jiugwi,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6296,Wotta,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6297,Chiwhan,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6298,Tanuli Huan,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6299,Tanuwu Kang,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6300,Boo Récalcitrant,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6301,Voleur Tanuki,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6302,Sculpture animée,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6303,Bouate de Pandore,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6304,Esperanza,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6305,Fantôme du Maître Bindong ,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6306,Fantôme du Maître Laogwo,Monstres de quête,Créatures de quête,150,150,False,False,0,False,False,3,0
6307,Shun Gokong,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6308,Zangzang,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6309,Tonneau anti-incendie,Firefoux,Créatures de Pandala,140,140,False,False,0,False,False,0,0
6310,Tonneau anti-incendie,Firefoux,Créatures de Pandala,140,140,False,False,0,False,False,0,0
6311,Tonneau anti-incendie,Firefoux,Créatures de Pandala,140,140,False,False,0,False,False,0,0
6312,Tonneau anti-incendie,Firefoux,Créatures de Pandala,140,140,False,False,0,False,False,0,0
6313,Plénitude d'Imagirorukam,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
6314,Reflet d'Imagirorukam,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
6315,Souffle du Wukin,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
6316,Souffle du Wukang,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
6317,Bulbe Ghorso,Monstres de quête,Créatures de quête,150,150,False,False,0,False,False,3,0
6318,Bambouto,Plantalas,Créatures de Pandala,102,110,False,False,2548,False,False,3,0
6320,Floristile,Plantalas,Créatures de Pandala,102,110,False,False,2392,False,False,3,0
6321,Bulbuisson,Plantalas,Créatures de Pandala,102,110,False,False,2415,False,False,3,0
6322,Bulbiflore,Plantalas,Créatures de Pandala,102,110,False,False,0,False,False,3,0
6323,Grenufar,Plantalas,Créatures de Pandala,102,110,False,False,2593,False,False,3,0
6324,Gros bras de Sakwaba,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6325,Gros bras de Sakwaba,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6326,Damadrya,Plantalas,Créatures de Pandala,110,110,False,False,0,False,False,0,0
6328,Bourgeon,Plantalas,Créatures de Pandala,110,110,False,False,0,False,False,0,0
6329,Capitaine de la garde Kozaru,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6330,Gobawushuka,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6331,Morceau de Murikase,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6332,Rose cauchemardesque,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6333,Artiste à la noix,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6334,Artiste empotée,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6335,Uwabami,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6336,Vengeur Léopardo,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6337,Kozaru maligne,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6338,Kozaru malin,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6339,Onibi,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6340,Bûcheron menaçant,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6342,Cooleuvre Débusquée,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,3,0
6343,Daïgoro,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6344,Espion de Daïgoro,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6345,Coffre à souvenir de Tuf Debiayr,Monstres de quête,Créatures de quête,140,180,False,False,0,False,False,3,0
6346,Bambouto territorial,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6347,Bulbuisson territorial,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6348,Grenufar territorial,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6349,Floristile territoriale,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6350,Flamme Turquoise,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6351,Flamme Emeraude,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6352,Flamme Pourpre,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6353,Flamme Ivoire,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6354,Flamme Ocre,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6355,Flamme Ebène,Monstres de quête,Créatures de quête,30,30,False,False,0,False,False,3,0
6357,Crabe Yoloniste Agressif,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
6358,Mol Usk Agressif,Monstres de quête,Créatures de quête,200,212,False,False,0,False,False,3,0
6359,Kaskouï en service,Monstres de quête,Créatures de quête,122,130,False,False,0,False,False,3,0
6360,Kaskouï en service,Monstres de quête,Créatures de quête,122,130,False,False,0,False,False,3,0
6361,Kaskouï en service,Monstres de quête,Créatures de quête,122,130,False,False,0,False,False,0,0
6362,Kaskouï en service,Monstres de quête,Créatures de quête,122,130,False,False,0,False,False,3,0
6363,Ishigro Pake colossal,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,3,0
6364,Araknawa Insistante,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6365,Moskito Insistant,Monstres de quête,Créatures de quête,140,140,False,False,0,False,False,0,0
6367,Chasseur de Yokai,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,0,0
6368,Disciple Gokwa,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6370,Akakwa embusqué,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6371,Kokom embusquée,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6372,Sarkapwane embusqué,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6373,Kitsou Nere capturé,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6374,Kitsou Nufeu capturé,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6375,Kitsou Nae capturé,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6376,Kitsou Nakwa capturé,Monstres de quête,Créatures de quête,110,110,False,False,0,False,False,3,0
6377,Pierre Taillée,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6378,Bouteille de Pandakwak,Monstres de quête,Créatures de quête,130,130,False,False,0,False,False,0,0
6379,Agent de Daïgoro,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6380,Disciple Pandawushuka,Monstres de quête,Créatures de quête,50,50,False,False,0,False,False,3,0
6381,Pandawasta,Invocations de monstre,Créatures invoquées,1,6,False,False,0,False,False,3,0
6382,Péki Garou,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6383,Tsukinochi,Armée de brume,Créatures de Pandala,152,160,False,False,2370,False,False,0,0
6384,Tambouraï,Armée de brume,Créatures de Pandala,152,160,False,False,2469,False,False,0,0
6385,Onabu-Geisha,Armée de brume,Créatures de Pandala,152,160,False,False,2471,False,False,0,0
6386,Jiangshi-Nobi,Armée de brume,Créatures de Pandala,152,160,False,False,2374,False,False,0,0
6387,Kabushido,Armée de brume,Créatures de Pandala,152,160,False,False,0,False,False,0,0
6388,Shogun Tofugawa,Armée de brume,Créatures de Pandala,160,160,False,False,0,False,False,0,0
6389,Madura,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,2564,False,False,0,0
6390,Bakazako,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,2483,False,False,0,0
6391,Kaonashi,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,2470,False,False,0,0
6392,Tsume-bozu,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,2477,False,False,0,0
6393,Onigori,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,0,False,False,0,0
6394,Koumiho,Yokai des Tombeaux,Créatures de Pandala,170,170,False,False,0,False,False,0,0
6395,Lanterne des Spiritueurs,Invocations communes,Créatures invoquées,1,1,False,False,0,False,False,3,0
6396,Bakaza kopi,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,0,False,False,0,0
6401,Kaokurimono,Yokai des Tombeaux,Créatures de Pandala,162,170,False,False,0,False,False,0,0
6402,Fantôme vaillant de guerrier lenald,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6403,Fantôme intrépide de guerrier lenald,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6404,Fantôme volontaire de guerrier lenald,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6405,Spectre Pandissidule,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6406,Spectre Pandissidit,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6407,Spectre Pandissidore,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6408,Fossoyeur Madura,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,0,0
6409,Fossoyeur Bakazako,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,0,0
6410,Fossoyeur Tsume-bozu,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,0,0
6415,Kitsounebi,Yokai des Tombeaux,Créatures de Pandala,170,170,False,False,0,False,False,0,0
6416,Kitsounebi,Yokai des Tombeaux,Créatures de Pandala,170,170,False,False,0,False,False,0,0
6417,Fangshu intolérante,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6418,Ino-Naru sectaire,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6419,Kurookin xénophobe,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6420,Lichangoro haineuse,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6421,Tanuki mort de fatigue,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6422,Tanuki tuée à la tâche,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6423,Lémure acharné,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6424,Lémure vorace,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6425,Lémure perfide,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6426,Grand Lémure,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6427,Guide errant,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6428,Kitsou de foudre,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6429,Kitsou de foudre,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6430,Kitsou de pluie,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6431,Kitsou de pluie,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6432,Kitsou de sable,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6433,Kitsou de sable,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6434,Kitsou de nuée,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6435,Kitsou de nuée,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6437,Nasumara,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6438,Tomowe Ponzen,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6439,Fantôme de chasseur captivé,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6440,Fantôme de baroudeur captivé,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6441,Fantôme de guerrier captivé,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6442,Oniyami du dojo,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6443,Oniyami du port,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6444,Oniyami de la lanterne,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6445,Charouvarou,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6446,Hokorinosu,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6447,Hahakigami,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6448,Bushitake,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6449,Kachagaru,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6450,Restes de Chaferokuro,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6451,Kaonashi imposant,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6452,Rokubi,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6453,Onigori vengeur,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6454,Bakazako vengeur,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6455,Tsume-bozu vengeur,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6456,Kamiki,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6457,Assaïshin,Armée de brume,Créatures de Pandala,160,160,False,False,0,False,False,0,0
6458,Jiangshi-Nobi audacieux,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6459,Tsukinochi intrépide,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6460,Tsukinochi agressive,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6461,Flamme du Kitsounebi,Monstres de quête,Créatures de quête,1,1,False,False,0,False,False,3,0
6462,Zhou'tan,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6463,Minamoto Tsuneyoshi,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6464,Feu de la malédiction,Monstres de quête,Créatures de quête,160,160,False,False,0,False,False,0,0
6467,Imushin,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6468,Imorok,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6469,Imiyama,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6470,Imetsu,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6471,Imafugo,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6472,Roi Imagami,Yokianzhi de Papier,Créatures de Pandala,220,220,False,False,0,False,False,0,0
6473,Shinlam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6474,Rokoram,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6475,Mabram,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6476,Tsunam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6477,Fugokam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6478,Reine Amirukam,Yokianzhi d'Encre,Créatures de Pandala,220,220,False,False,0,False,False,0,0
6479,Imikaminokin,Yokianzhi de Papier,Créatures de Pandala,200,200,False,False,0,False,False,0,0
6480,Kinkutsubram,Yokianzhi d'Encre,Créatures de Pandala,200,200,False,False,0,False,False,0,0
6482,Kitsou nakwatus,Monstres de Nowel,Créatures de Nowel,69,77,False,False,0,False,False,3,0
6484,Imushin,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6485,Imetsu,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6486,Imafugo,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6487,Imiyama,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6488,Imorok,Yokianzhi de Papier,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6490,Roi Imagami,Yokianzhi de Papier,Créatures de Pandala,220,220,False,False,0,False,False,0,0
6491,Shinlam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6492,Tsunam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6493,Fugokam,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6494,Mabram,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6495,Rokoram,Yokianzhi d'Encre,Créatures de Pandala,200,212,False,False,0,False,False,0,0
6496,Reine Amirukam,Yokianzhi d'Encre,Créatures de Pandala,220,220,False,False,0,False,False,0,0
6497,Zhuba Jin,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6498,Wujinsha,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6499,Imorok défenseur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6500,Imetsu agressif,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6501,Imushin brutal,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6502,Tsunam bagarreur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6503,Shinlam belliqueux,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6504,Mabram gardien,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6505,Betto Noyeur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6506,Akakwa Noyeur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6507,Sarkapwane Noyeur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6508,Maître du Pandawushu,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
6509,Avatar Pandawushu du Feu,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
6510,Avatar Pandawushu du Roc,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
6511,Avatar Pandawushu de la Tempête,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
6512,Pandhidharma,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6513,Rupture d'encre,Yokianzhi d'Encre,Créatures de Pandala,200,200,False,False,0,False,False,0,0
6515,Sumowa,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6516,Shinobi novice,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6517,Tortue Ninjawa,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6534,Yokianzhi d'un chtigre,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6535,Kugutsu,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6536,Yokomainu,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6538,Tai-Lee,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6540,Bakénéko Indomptable,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6542,Nomekop le Crapoteur,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6543,Eratz le Revendicateur,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6544,Edasse le Trouble Fête,Monstres de quête,Créatures de quête,100,100,False,False,0,False,False,3,0
6545,Tareo Dokodo,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6546,Sssicaire du Sssaigneur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6547,Traître Jiangshi-Nobi,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6548,Piétaille crocodaille,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6549,Asssasssin aveugle,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6550,Tsukumogami,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6551,Shinobi déterminée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6552,Shinobi implacable,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6553,Shinobi endurcie,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6554,Yokianzhi protecteur,Monstres de quête,Créatures de quête,212,212,False,False,0,False,False,3,0
6555,Étoile noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6556,Colère noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6557,Fumée noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6558,Chtigre de papier,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6559,Doshidorobo,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6560,Wukirigi,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6561,Shinobi sacrifié,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6562,Samouraï dévoué,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6563,Wulan,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6564,Keltra Ekazumi,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6565,Torakhan,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6566,Étoile noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6567,Colère noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6568,Fumée noire de la Paume,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6570,Yokai amouraché,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6571,Shinobi sacrifiée,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6572,Imetsu réprobateur,Monstres de quête,Créatures de quête,212,212,False,False,0,False,False,0,0
6573,Imorok réprobateur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6574,Imiyama réprobateur,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6575,Protecteur de Tulipe en papier,Protecteurs des Plantes,Protecteurs des ressources,10,200,False,False,0,False,False,0,0
6576,Protecteur de Pichon d'encre,Protecteurs des Poissons,Protecteurs des ressources,10,200,False,False,0,False,False,0,0
6577,Protecteur de Cristal liquide,Protecteurs des Minerais,Protecteurs des ressources,10,200,False,False,0,False,False,0,0
6578,Protecteur de Cristal pliable,Protecteurs des Minerais,Protecteurs des ressources,10,200,False,False,0,False,False,0,0
6579,Fougo,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6580,Ballon incendiaire,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6581,Noyée maudite,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6582,Âme à la dérive,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6583,Malédiction de Vonbartroth,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6584,Byakou,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6585,Rupture de papier,Yokianzhi de Papier,Créatures de Pandala,200,200,False,False,0,False,False,0,0
6586,Boumbardier affamé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6587,Crachefoux affamé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6588,Pétartifoux affamé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6589,Rouquette affamé,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6590,Kopé Péko,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6591,Némaki céleste,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,0,0
6592,Guerrière Spiritueuse,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,3,0
6593,Manifestation du Wukin,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,0,0
6594,Manifestation du Wukang,Monstres de quête,Créatures de quête,170,170,False,False,0,False,False,0,0
6595,Pwapwapwa,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6597,Artiste martiale Kozaru,Monstres de quête,Créatures de quête,190,190,False,False,0,False,False,3,0
6598,Serviteur du Vent,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6599,Yokianzhi du chiffre quatre,Monstres de quête,Créatures de quête,200,200,False,False,0,False,False,3,0
6616,Membre de la Maoufia,Monstres événementiels,Créatures diverses,200,200,False,False,0,False,False,0,0
